species,Latitude,Mass
Balaenoptera acutorostrata,58.272047,5587093.59
Balaenoptera acutorostrata,58.272984,5587093.59
Balaenoptera acutorostrata,58.261212,5587093.59
Balaenoptera acutorostrata,58.237076,5587093.59
Balaenoptera acutorostrata,58.287042,5587093.59
Balaenoptera acutorostrata,58.273405,5587093.59
Balaenoptera acutorostrata,58.278027,5587093.59
Balaenoptera acutorostrata,58.273085,5587093.59
Balaenoptera acutorostrata,58.295969,5587093.59
Balaenoptera acutorostrata,58.268656,5587093.59
Balaenoptera acutorostrata,58.287177,5587093.59
Balaenoptera acutorostrata,58.245659,5587093.59
Balaenoptera acutorostrata,58.243915,5587093.59
Balaenoptera acutorostrata,58.279534,5587093.59
Balaenoptera acutorostrata,58.267688,5587093.59
Balaenoptera acutorostrata,58.284451,5587093.59
Balaenoptera acutorostrata,58.299275,5587093.59
Balaenoptera acutorostrata,58.272172,5587093.59
Balaenoptera acutorostrata,58.296101,5587093.59
Balaenoptera acutorostrata,58.222473,5587093.59
Balaenoptera acutorostrata,58.282883,5587093.59
Balaenoptera acutorostrata,58.274713,5587093.59
Balaenoptera acutorostrata,58.266176,5587093.59
Balaenoptera acutorostrata,58.265024,5587093.59
Balaenoptera acutorostrata,58.270492,5587093.59
Balaenoptera acutorostrata,58.236889,5587093.59
Balaenoptera acutorostrata,58.27451,5587093.59
Balaenoptera acutorostrata,58.268861,5587093.59
Balaenoptera acutorostrata,58.266056,5587093.59
Balaenoptera acutorostrata,58.274595,5587093.59
Balaenoptera acutorostrata,58.272585,5587093.59
Balaenoptera acutorostrata,58.277791,5587093.59
Balaenoptera acutorostrata,58.277975,5587093.59
Balaenoptera acutorostrata,58.283274,5587093.59
Balaenoptera acutorostrata,58.256715,5587093.59
Balaenoptera acutorostrata,58.28714,5587093.59
Balaenoptera acutorostrata,58.286323,5587093.59
Balaenoptera acutorostrata,58.230838,5587093.59
Balaenoptera acutorostrata,58.269637,5587093.59
Balaenoptera acutorostrata,58.221243,5587093.59
Balaenoptera acutorostrata,58.281763,5587093.59
Balaenoptera acutorostrata,58.27505,5587093.59
Balaenoptera acutorostrata,58.245947,5587093.59
Balaenoptera acutorostrata,58.281229,5587093.59
Balaenoptera acutorostrata,58.274431,5587093.59
Balaenoptera acutorostrata,58.264073,5587093.59
Balaenoptera acutorostrata,58.271752,5587093.59
Balaenoptera acutorostrata,58.254177,5587093.59
Balaenoptera acutorostrata,58.27465,5587093.59
Balaenoptera acutorostrata,58.255337,5587093.59
Balaenoptera acutorostrata,58.261139,5587093.59
Balaenoptera acutorostrata,58.274577,5587093.59
Balaenoptera acutorostrata,58.265932,5587093.59
Balaenoptera acutorostrata,58.247627,5587093.59
Balaenoptera acutorostrata,58.252084,5587093.59
Balaenoptera acutorostrata,58.250327,5587093.59
Balaenoptera acutorostrata,58.266507,5587093.59
Balaenoptera acutorostrata,58.206482,5587093.59
Balaenoptera acutorostrata,58.257606,5587093.59
Balaenoptera acutorostrata,58.260259,5587093.59
Balaenoptera acutorostrata,58.236889,5587093.59
Balaenoptera acutorostrata,58.198972,5587093.59
Balaenoptera acutorostrata,58.279534,5587093.59
Balaenoptera acutorostrata,58.273628,5587093.59
Balaenoptera acutorostrata,58.265074,5587093.59
Balaenoptera acutorostrata,58.288346,5587093.59
Balaenoptera acutorostrata,58.270084,5587093.59
Balaenoptera acutorostrata,58.271574,5587093.59
Balaenoptera acutorostrata,58.262218,5587093.59
Balaenoptera acutorostrata,58.26561,5587093.59
Balaenoptera acutorostrata,58.254637,5587093.59
Balaenoptera acutorostrata,58.272246,5587093.59
Balaenoptera acutorostrata,58.206515,5587093.59
Balaenoptera acutorostrata,58.283628,5587093.59
Balaenoptera acutorostrata,58.270573,5587093.59
Balaenoptera acutorostrata,58.268411,5587093.59
Balaenoptera acutorostrata,58.253499,5587093.59
Balaenoptera acutorostrata,58.246008,5587093.59
Balaenoptera acutorostrata,58.268947,5587093.59
Balaenoptera acutorostrata,58.264266,5587093.59
Balaenoptera acutorostrata,58.267345,5587093.59
Balaenoptera acutorostrata,58.239436,5587093.59
Balaenoptera acutorostrata,58.278162,5587093.59
Balaenoptera acutorostrata,58.271599,5587093.59
Balaenoptera acutorostrata,58.299207,5587093.59
Balaenoptera acutorostrata,58.275768,5587093.59
Balaenoptera acutorostrata,58.256732,5587093.59
Balaenoptera acutorostrata,58.274595,5587093.59
Balaenoptera acutorostrata,58.265851,5587093.59
Balaenoptera acutorostrata,58.279534,5587093.59
Balaenoptera acutorostrata,58.266943,5587093.59
Balaenoptera acutorostrata,58.299591,5587093.59
Balaenoptera acutorostrata,58.28968,5587093.59
Balaenoptera acutorostrata,58.269254,5587093.59
Balaenoptera acutorostrata,58.271193,5587093.59
Balaenoptera acutorostrata,58.252537,5587093.59
Balaenoptera acutorostrata,58.279604,5587093.59
Balaenoptera acutorostrata,58.268795,5587093.59
Balaenoptera acutorostrata,58.279242000000004,5587093.59
Balaenoptera acutorostrata,58.262474,5587093.59
Balaenoptera acutorostrata,58.285027,5587093.59
Balaenoptera acutorostrata,58.276493,5587093.59
Balaenoptera acutorostrata,58.289774,5587093.59
Balaenoptera acutorostrata,58.221606,5587093.59
Balaenoptera acutorostrata,58.271943,5587093.59
Balaenoptera acutorostrata,58.289147,5587093.59
Balaenoptera acutorostrata,58.289343,5587093.59
Balaenoptera acutorostrata,58.247254,5587093.59
Balaenoptera acutorostrata,58.263803,5587093.59
Balaenoptera acutorostrata,58.260259,5587093.59
Balaenoptera acutorostrata,53.65,5587093.59
Balaenoptera acutorostrata,48.129482,5587093.59
Balaenoptera acutorostrata,56.374465,5587093.59
Balaenoptera acutorostrata,56.374465,5587093.59
Balaenoptera acutorostrata,-34.009407,5587093.59
Balaenoptera acutorostrata,46.26477,5587093.59
Balaenoptera acutorostrata,46.59546,5587093.59
Balaenoptera acutorostrata,42.079482,5587093.59
Balaenoptera acutorostrata,47.392742,5587093.59
Balaenoptera acutorostrata,58.254462,5587093.59
Balaenoptera acutorostrata,57.734714,5587093.59
Balaenoptera acutorostrata,58.259108,5587093.59
Balaenoptera acutorostrata,58.282363,5587093.59
Balaenoptera acutorostrata,58.273503,5587093.59
Balaenoptera acutorostrata,58.273564,5587093.59
Balaenoptera acutorostrata,58.267958,5587093.59
Balaenoptera acutorostrata,58.292867,5587093.59
Balaenoptera acutorostrata,57.721535,5587093.59
Balaenoptera acutorostrata,58.243818,5587093.59
Balaenoptera acutorostrata,58.285067,5587093.59
Balaenoptera acutorostrata,57.68107,5587093.59
Balaenoptera acutorostrata,58.260259,5587093.59
Balaenoptera acutorostrata,58.261482,5587093.59
Balaenoptera acutorostrata,58.28252,5587093.59
Balaenoptera acutorostrata,58.269405,5587093.59
Balaenoptera acutorostrata,58.277368,5587093.59
Balaenoptera acutorostrata,58.271824,5587093.59
Balaenoptera acutorostrata,58.274239,5587093.59
Balaenoptera acutorostrata,58.233493,5587093.59
Balaenoptera acutorostrata,57.738777,5587093.59
Balaenoptera acutorostrata,58.262139,5587093.59
Balaenoptera acutorostrata,58.257685,5587093.59
Balaenoptera acutorostrata,57.728488,5587093.59
Balaenoptera acutorostrata,58.277863,5587093.59
Balaenoptera acutorostrata,58.299099,5587093.59
Balaenoptera acutorostrata,58.279415,5587093.59
Balaenoptera acutorostrata,58.24674,5587093.59
Balaenoptera acutorostrata,58.287244,5587093.59
Balaenoptera acutorostrata,58.263125,5587093.59
Balaenoptera acutorostrata,58.26758,5587093.59
Balaenoptera acutorostrata,58.249939,5587093.59
Balaenoptera acutorostrata,57.654362,5587093.59
Balaenoptera acutorostrata,58.263073,5587093.59
Balaenoptera acutorostrata,58.286957,5587093.59
Balaenoptera acutorostrata,57.738777,5587093.59
Balaenoptera acutorostrata,58.288309,5587093.59
Balaenoptera acutorostrata,58.28144,5587093.59
Balaenoptera acutorostrata,58.243904,5587093.59
Balaenoptera acutorostrata,57.703247,5587093.59
Balaenoptera acutorostrata,58.260961,5587093.59
Balaenoptera acutorostrata,58.267862,5587093.59
Balaenoptera acutorostrata,58.273667,5587093.59
Balaenoptera acutorostrata,58.211111,5587093.59
Balaenoptera bonaerensis,-67.795638,-999
Balaenoptera bonaerensis,-69.233887,-999
Balaenoptera bonaerensis,-16.7324,-999
Balaenoptera bonaerensis,-20.65519,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-54.6966,-999
Balaenoptera bonaerensis,-55.08723,-999
Balaenoptera bonaerensis,-36.973509,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.20622,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-65.83528,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.20622,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-65.26957,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.20622,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-66.3851,-999
Balaenoptera bonaerensis,-50.78,-999
Balaenoptera bonaerensis,-50.77497,-999
Balaenoptera bonaerensis,-46.697,-999
Balaenoptera bonaerensis,-46.70291,-999
Balaenoptera bonaerensis,-48.57033,-999
Balaenoptera bonaerensis,-48.59069,-999
Balaenoptera bonaerensis,-22.47104,-999
Balaenoptera bonaerensis,-45.52417,-999
Balaenoptera bonaerensis,-45.56059,-999
Balaenoptera bonaerensis,-68.734004,-999
Balaenoptera bonaerensis,-28.52,-999
Balaenoptera bonaerensis,-48.92017,-999
Balaenoptera bonaerensis,-49.01667,-999
Balaenoptera bonaerensis,-49.03373,-999
Balaenoptera bonaerensis,-48.93693,-999
Balaenoptera bonaerensis,-46.45,-999
Balaenoptera bonaerensis,-46.44695,-999
Balaenoptera bonaerensis,-46.3105,-999
Balaenoptera bonaerensis,-46.32551,-999
Balaenoptera bonaerensis,-32.2417,-999
Balaenoptera bonaerensis,-66.19286,-999
Balaenoptera bonaerensis,-64.480856,-999
Balaenoptera bonaerensis,-60.16,-999
Balaenoptera bonaerensis,-60.31,-999
Balaenoptera bonaerensis,-60.19,-999
Balaenoptera bonaerensis,-60.3,-999
Balaenoptera bonaerensis,-60.31,-999
Balaenoptera bonaerensis,-60.28,-999
Balaenoptera bonaerensis,-60.22,-999
Balaenoptera bonaerensis,-60.16,-999
Balaenoptera bonaerensis,-60.31,-999
Balaenoptera bonaerensis,-60.24,-999
Balaenoptera bonaerensis,-60.26,-999
Balaenoptera bonaerensis,-60.34,-999
Balaenoptera bonaerensis,-60.28,-999
Balaenoptera bonaerensis,-60.21,-999
Balaenoptera bonaerensis,-60.24,-999
Balaenoptera bonaerensis,-60.28,-999
Balaenoptera bonaerensis,-60.34,-999
Balaenoptera bonaerensis,-60.34,-999
Balaenoptera bonaerensis,-60.16,-999
Balaenoptera bonaerensis,-60.24,-999
Balaenoptera bonaerensis,-60.16,-999
Balaenoptera bonaerensis,-60.26,-999
Balaenoptera bonaerensis,-60.27,-999
Balaenoptera bonaerensis,-60.27,-999
Balaenoptera bonaerensis,-60.33,-999
Balaenoptera bonaerensis,-60.36,-999
Balaenoptera bonaerensis,-60.37,-999
Balaenoptera bonaerensis,-60.36,-999
Balaenoptera bonaerensis,-27.988992,-999
Balaenoptera bonaerensis,-61.58,-999
Balaenoptera bonaerensis,-61.58,-999
Balaenoptera bonaerensis,-61.58,-999
Balaenoptera bonaerensis,-61.56,-999
Balaenoptera bonaerensis,-62.02,-999
Balaenoptera bonaerensis,-60.24,-999
Balaenoptera bonaerensis,-62.08,-999
Balaenoptera bonaerensis,-60.37,-999
Balaenoptera bonaerensis,-60.37,-999
Balaenoptera bonaerensis,-60.33,-999
Balaenoptera bonaerensis,-60.33,-999
Balaenoptera bonaerensis,-48.23817,-999
Balaenoptera bonaerensis,-48.23401,-999
Balaenoptera bonaerensis,-27.965766,-999
Balaenoptera bonaerensis,-60.45,-999
Balaenoptera bonaerensis,-60.16,-999
Balaenoptera bonaerensis,-60.45,-999
Balaenoptera bonaerensis,-60.27,-999
Balaenoptera bonaerensis,-60.47,-999
Balaenoptera bonaerensis,-46.52517,-999
Balaenoptera bonaerensis,-50.67117,-999
Balaenoptera bonaerensis,-50.68058,-999
Balaenoptera bonaerensis,-46.56228,-999
Balaenoptera bonaerensis,-45.833,-999
Balaenoptera bonaerensis,-45.7965,-999
Balaenoptera bonaerensis,-46.23733,-999
Balaenoptera bonaerensis,-49.69333,-999
Balaenoptera bonaerensis,-49.648,-999
Balaenoptera bonaerensis,-46.27321,-999
Balaenoptera bonaerensis,-49.63479,-999
Balaenoptera bonaerensis,-49.72902,-999
Balaenoptera bonaerensis,-66.3236,-999
Balaenoptera bonaerensis,-66.53551,-999
Balaenoptera bonaerensis,-66.3236,-999
Balaenoptera bonaerensis,-66.14523,-999
Balaenoptera bonaerensis,-66.34087,-999
Balaenoptera bonaerensis,-66.3236,-999
Balaenoptera bonaerensis,-48.69533,-999
Balaenoptera bonaerensis,-48.503,-999
Balaenoptera bonaerensis,-46.403,-999
Balaenoptera bonaerensis,-48.66376,-999
Balaenoptera bonaerensis,-46.44873,-999
Balaenoptera bonaerensis,-48.47632,-999
Balaenoptera bonaerensis,-47.098,-999
Balaenoptera bonaerensis,-49.926,-999
Balaenoptera bonaerensis,-47.129,-999
Balaenoptera bonaerensis,-49.9515,-999
Balaenoptera bonaerensis,-49.95741,-999
Balaenoptera bonaerensis,-47.13651,-999
Balaenoptera bonaerensis,-49.79717,-999
Balaenoptera bonaerensis,-49.82483,-999
Balaenoptera bonaerensis,-49.03867,-999
Balaenoptera bonaerensis,-49.05303,-999
Balaenoptera bonaerensis,-49.83694,-999
Balaenoptera bonaerensis,-45.45683,-999
Balaenoptera bonaerensis,-45.43031,-999
Balaenoptera bonaerensis,-50.538,-999
Balaenoptera bonaerensis,-50.45,-999
Balaenoptera bonaerensis,-50.50673,-999
Balaenoptera bonaerensis,-50.41697,-999
Balaenoptera bonaerensis,-49.457,-999
Balaenoptera bonaerensis,-49.45733,-999
Balaenoptera bonaerensis,-49.414790000000004,-999
Balaenoptera bonaerensis,-20.74739,-999
Balaenoptera bonaerensis,-50.44333,-999
Balaenoptera bonaerensis,-50.443,-999
Balaenoptera bonaerensis,-20.74739,-999
Balaenoptera bonaerensis,-50.4168,-999
Balaenoptera bonaerensis,-64.761728,-999
Balaenoptera bonaerensis,-16.67955,-999
Balaenoptera bonaerensis,-49.65683,-999
Balaenoptera bonaerensis,-49.65788,-999
Balaenoptera bonaerensis,-47.46367,-999
Balaenoptera bonaerensis,-47.49223,-999
Balaenoptera bonaerensis,-33.5,-999
Balaenoptera bonaerensis,-31.5,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,-51.015,-999
Balaenoptera bonaerensis,-51.60783,-999
Balaenoptera bonaerensis,-51.58226,-999
Balaenoptera bonaerensis,-51.02559,-999
Balaenoptera bonaerensis,-60.199342,-999
Balaenoptera bonaerensis,-61.51073,-999
Balaenoptera bonaerensis,-61.554682,-999
Balaenoptera bonaerensis,-64.17171,-999
Balaenoptera bonaerensis,-61.111467,-999
Balaenoptera bonaerensis,-65.357237,-999
Balaenoptera bonaerensis,-65.47026,-999
Balaenoptera bonaerensis,-67.816745,-999
Balaenoptera bonaerensis,-69.130552,-999
Balaenoptera bonaerensis,-68.919765,-999
Balaenoptera bonaerensis,-68.516717,-999
Balaenoptera bonaerensis,-67.972895,-999
Balaenoptera bonaerensis,-65.889515,-999
Balaenoptera bonaerensis,-65.733018,-999
Balaenoptera bonaerensis,-62.003192,-999
Balaenoptera bonaerensis,-66.329222,-999
Balaenoptera bonaerensis,-66.766825,-999
Balaenoptera bonaerensis,-66.769497,-999
Balaenoptera bonaerensis,-66.518907,-999
Balaenoptera bonaerensis,-66.042407,-999
Balaenoptera bonaerensis,-66.500387,-999
Balaenoptera bonaerensis,-66.454492,-999
Balaenoptera bonaerensis,-66.046683,-999
Balaenoptera bonaerensis,-47.37083,-999
Balaenoptera bonaerensis,-47.39458,-999
Balaenoptera bonaerensis,-53.483333,-999
Balaenoptera bonaerensis,-54.233333,-999
Balaenoptera bonaerensis,-54.233333,-999
Balaenoptera bonaerensis,-54.233333,-999
Balaenoptera bonaerensis,-64.728962,-999
Balaenoptera bonaerensis,-47.116667,-999
Balaenoptera bonaerensis,-36.316667,-999
Balaenoptera bonaerensis,-45.73,-999
Balaenoptera bonaerensis,-45.970001,-999
Balaenoptera bonaerensis,-54.883333,-999
Balaenoptera bonaerensis,-33.905556,-999
Balaenoptera bonaerensis,-64.533333,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-35.5542,-999
Balaenoptera bonaerensis,-40.13,-999
Balaenoptera bonaerensis,-62.45,-999
Balaenoptera bonaerensis,-53.15,-999
Balaenoptera bonaerensis,-64.533333,-999
Balaenoptera bonaerensis,-30.7,-999
Balaenoptera bonaerensis,-29.516667,-999
Balaenoptera bonaerensis,-53.15,-999
Balaenoptera bonaerensis,-27.35,-999
Balaenoptera bonaerensis,-27.266667,-999
Balaenoptera bonaerensis,-53.15,-999
Balaenoptera bonaerensis,-27.15,-999
Balaenoptera bonaerensis,-27.816667,-999
Balaenoptera bonaerensis,-27.516667,-999
Balaenoptera bonaerensis,-32.65,-999
Balaenoptera bonaerensis,-32.65,-999
Balaenoptera bonaerensis,-53.1167,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-35.625,-999
Balaenoptera bonaerensis,-34.6444,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,-19.33,-999
Balaenoptera bonaerensis,-35.02,-999
Balaenoptera bonaerensis,-34.53,-999
Balaenoptera bonaerensis,-34.5333,-999
Balaenoptera bonaerensis,-53.1833,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,-36.85,-999
Balaenoptera bonaerensis,-34.77,-999
Balaenoptera bonaerensis,-35.9,-999
Balaenoptera bonaerensis,-22,-999
Balaenoptera bonaerensis,-16.47,-999
Balaenoptera bonaerensis,-36.1917,-999
Balaenoptera bonaerensis,NA,-999
Balaenoptera bonaerensis,-35.033333,-999
Balaenoptera bonaerensis,-34.366667,-999
Balaenoptera bonaerensis,-62.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
Balaenoptera bonaerensis,-63.5,-999
